frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
80,4.2003,0.861743,0.480258,-0.594196,0.998472,1.006615,0.685400,-0.390800,0.988979,0.809789,0.723272,0.182030,0.997156,1.020960,0.991015,-0.606091,0.413016,0.708369,0.974415,0.257365,0.478083,0.873951,1.132845,-0.917586,0.077726,0.622986,1.241334,-0.107481,0.163886
81,4.2494,0.861492,0.480450,-0.621739,0.998482,1.006548,0.684714,-0.372318,0.988997,0.808434,0.723148,0.141323,0.997193,1.039481,0.964113,-0.627990,0.423132,0.708371,0.974539,0.211142,0.490069,0.882622,1.040970,-1.000057,0.086922,0.623750,1.235972,-0.178206,0.178545
82,4.2987,0.861325,0.480667,-0.626684,0.998486,1.006506,0.684350,-0.365343,0.988954,0.806696,0.723112,0.142797,0.997191,1.038721,0.949675,-0.637684,0.432853,0.708283,0.974578,0.210119,0.493430,0.876373,0.992426,-0.986711,0.096502,0.624970,1.235178,-0.175267,0.185544
83,4.3488,0.861242,0.481751,-0.673354,0.998495,1.004102,0.684489,-0.348409,0.989012,0.804878,0.722984,0.124332,0.997164,1.043999,0.955029,-0.558980,0.429275,0.707690,0.974510,0.196143,0.494783,0.888480,1.075158,-0.937577,0.096186,0.626424,1.235035,-0.206725,0.188917
84,4.3988,0.860676,0.481820,-0.661486,0.998521,0.998082,0.685399,-0.376751,0.989371,0.804545,0.722960,0.158563,0.997174,1.030218,0.973778,-0.568238,0.432239,0.707389,0.974382,0.242439,0.490120,0.872607,1.136416,-0.869545,0.096851,0.626475,1.236388,-0.170721,0.184906
85,4.4506,0.860539,0.481818,-0.663160,0.998570,0.994445,0.689474,-0.391365,0.989761,0.804040,0.722103,0.165070,0.997224,1.021602,1.008582,-0.547448,0.433490,0.706452,0.973239,0.250511,0.485401,0.872571,1.217283,-0.777745,0.095656,0.624848,1.235789,-0.167384,0.181292
86,4.4997,0.860239,0.482224,-0.638209,0.998613,0.993221,0.693588,-0.414523,0.989679,0.804236,0.721597,0.202785,0.997237,1.006083,1.026310,-0.556960,0.434257,0.706435,0.973199,0.278294,0.474678,0.845910,1.195203,-0.735445,0.096348,0.619138,1.232192,-0.109093,0.177175
87,4.5469,0.872065,0.483141,-0.686975,0.998674,0.999220,0.691888,-0.327774,0.989673,0.804263,0.719382,0.091044,0.997326,1.041609,1.040393,-0.390074,0.423822,0.706420,0.969760,0.152761,0.495334,0.941748,1.297459,-0.648568,0.092039,0.619208,1.226910,-0.281173,0.191996
88,4.5978,0.890609,0.483478,-0.796103,0.998562,1.074186,0.700932,-0.272569,0.988060,0.805608,0.718149,-0.054623,0.997073,1.111030,1.036175,-0.289555,0.404975,0.706643,0.970640,-0.009539,0.519281,1.051697,1.297447,-0.610670,0.085277,0.623892,1.223558,-0.484160,0.206386
89,4.6470,0.912063,0.487237,-0.812727,0.998458,1.099828,0.702541,-0.238407,0.987045,0.813691,0.718169,-0.069999,0.996965,1.131032,1.015526,-0.283802,0.389612,0.707233,0.970873,-0.024331,0.543338,1.025897,1.244520,-0.639442,0.079946,0.631574,1.223893,-0.497830,0.222622
90,4.6962,0.943729,0.490165,-0.882430,0.998410,1.106623,0.705307,-0.164616,0.979093,0.818730,0.725929,-0.140489,0.996342,1.163249,0.920314,-0.207946,0.378989,0.707038,0.974998,-0.103688,0.562808,1.040964,0.890035,-0.512936,0.089332,0.633153,1.218503,-0.519005,0.249777
91,4.7505,0.965827,0.494695,-0.862260,0.998458,1.104481,0.709424,-0.160495,0.976581,0.833196,0.714395,-0.130652,0.996155,1.137009,0.942412,-0.179573,0.365639,0.713244,0.967917,-0.103764,0.579935,1.008746,0.982990,-0.501205,0.088016,0.636883,1.195812,-0.570471,0.265804
92,4.8005,0.976518,0.496343,-0.861792,0.998520,1.121169,0.721404,-0.211370,0.972819,0.848988,0.707472,-0.064243,0.995723,1.126448,0.976107,-0.270447,0.361022,0.722272,0.960910,-0.018323,0.589945,1.004595,1.022217,-0.669330,0.091882,0.646349,1.155706,-0.477042,0.272640
93,4.8490,1.013662,0.509688,-0.724838,0.985442,1.163163,0.727615,-0.432680,0.967046,0.908789,0.705918,-0.105695,0.994929,1.124852,1.004829,-0.561969,0.355815,0.770162,0.910084,-0.072739,0.604323,0.991386,1.049181,-0.867031,0.093821,0.642909,1.035566,-0.482453,0.286045
94,4.8968,0.989186,0.785632,-1.342848,0.984800,1.162571,0.769758,-0.995600,0.966141,0.904336,0.743516,-1.144567,0.995287,1.060441,0.972464,-0.610222,0.350423,0.695779,0.923053,-0.957955,0.625185,0.902355,0.928843,-0.284232,0.093762,0.643661,1.041267,-0.802987,0.311900
95,4.9470,0.978935,0.778129,-1.154513,0.985066,1.170943,0.765827,-0.911179,0.966587,0.923757,0.740087,-1.030626,0.995672,0.988531,0.954572,-0.534684,0.338721,0.709380,0.919653,-0.781510,0.647521,0.765502,0.958353,-0.191351,0.093593,0.642420,0.977679,-0.624448,0.356433
96,4.9972,0.962962,0.764098,-1.335058,0.984100,1.115124,0.901660,-0.949934,0.955279,0.923424,0.747955,-0.932748,0.995841,0.948529,1.054682,-0.543025,0.346733,0.755206,0.908395,-0.658325,0.669077,0.724734,0.976337,-0.264447,0.109662,0.642039,0.955389,-0.638873,0.408982
97,5.0461,0.961721,0.841084,-1.412541,0.984841,1.115054,0.888247,-1.062191,0.956427,0.912408,0.787592,-1.144252,0.995994,0.985377,1.043038,-0.593678,0.353393,0.719237,0.911240,-0.806377,0.668756,0.796126,0.986204,-0.139626,0.111887,0.635911,0.940482,-0.588465,0.411138
98,5.1078,0.960904,0.787523,-1.206881,0.984104,1.108835,0.918812,-0.833912,0.943977,0.902023,0.817688,-0.918406,0.995381,0.963931,1.048298,-0.502248,0.351146,0.691010,0.907041,-0.774142,0.680713,0.786706,0.968252,-0.135699,0.116124,0.624941,0.940632,-0.716665,0.436315
99,5.1655,0.959710,0.798157,-1.098600,0.984683,1.110584,0.883265,-0.870767,0.946034,0.924816,0.801906,-0.872984,0.995426,0.928174,0.992589,-0.535347,0.367993,0.723215,0.891852,-0.631565,0.685178,0.732573,0.965274,-0.175813,0.134494,0.647928,0.960940,-0.505310,0.459131
100,5.2134,0.945097,0.832136,-1.148243,0.985739,1.104685,0.889246,-0.975167,0.948450,0.922983,0.798563,-0.922420,0.995761,0.914172,0.994109,-0.583231,0.372774,0.728392,0.845663,-0.601925,0.689577,0.708432,0.971457,-0.112203,0.135825,0.649675,0.955124,-0.329021,0.466493
101,5.2660,0.941266,0.832015,-1.137423,0.986290,1.098675,0.879692,-0.947654,0.950182,0.935884,0.792106,-0.921890,0.996052,0.909018,0.995060,-0.565417,0.371799,0.737140,0.852722,-0.611559,0.690515,0.708208,0.976217,-0.123880,0.135534,0.650984,0.969186,-0.375437,0.475735
102,5.3139,0.940554,0.831619,-1.151585,0.987229,1.098784,0.895823,-0.946754,0.949502,0.926825,0.786430,-0.905798,0.996305,0.916134,1.008310,-0.553625,0.375947,0.735690,0.851785,-0.593005,0.696683,0.710876,0.979528,-0.066374,0.138189,0.652087,0.959316,-0.311104,0.488639
103,5.3661,0.938100,0.836986,-1.277584,0.988110,1.079602,0.919864,-1.020944,0.948915,0.922421,0.784412,-0.921227,0.996490,0.903566,1.032521,-0.581006,0.386699,0.731566,0.904817,-0.594747,0.699491,0.712819,0.981935,-0.099436,0.144261,0.651782,0.962546,-0.375075,0.493543
104,5.4139,0.944967,0.763307,-0.662048,0.987120,1.098918,0.813767,-0.482947,0.950022,0.936446,0.765209,-0.531416,0.996623,0.938875,0.986249,-0.303968,0.387062,0.772800,0.905071,-0.515846,0.711860,0.745505,0.957265,-0.100130,0.162099,0.661237,0.967503,-0.632104,0.524666
105,5.4680,0.945360,0.758126,-0.858579,0.986392,1.116807,0.823113,-0.674036,0.947468,0.936441,0.755074,-0.589521,0.996856,0.939404,0.987817,-0.368685,0.383610,0.772537,0.905055,-0.523729,0.727322,0.746576,0.960113,-0.184319,0.161072,0.661543,0.962266,-0.691516,0.555555
106,5.5185,0.950492,0.789630,-0.942323,0.986759,1.121430,0.826311,-0.697226,0.949582,0.942053,0.755393,-0.792578,0.997083,0.943052,0.967290,-0.339078,0.387522,0.777599,0.912552,-0.639380,0.739816,0.765977,0.959018,-0.007708,0.167718,0.685970,0.967004,-0.603662,0.584650
107,5.5684,0.957664,0.845960,-1.124035,0.987066,1.102039,0.881123,-0.804300,0.946354,0.938288,0.815914,-0.884108,0.996962,0.913481,0.973544,-0.396496,0.386939,0.774831,0.926024,-0.678977,0.741054,0.749733,0.962892,-0.045562,0.172630,0.684730,0.968317,-0.573992,0.596614
108,5.6188,0.957389,0.860510,-1.292621,0.987752,1.111983,0.877145,-0.900833,0.948665,0.926582,0.811589,-1.004661,0.997138,0.915871,0.956100,-0.401788,0.386538,0.767142,0.926392,-0.723439,0.740359,0.748554,0.959501,-0.013199,0.168986,0.687325,0.967056,-0.474798,0.584347
109,5.6708,0.957185,0.854088,-1.380728,0.987463,1.068559,0.939142,-1.013041,0.941503,0.911223,0.825451,-0.987560,0.996420,0.909697,1.023297,-0.570104,0.393332,0.752055,0.932987,-0.702848,0.730424,0.745515,0.961317,-0.144011,0.170081,0.685898,0.959747,-0.497993,0.567926
110,5.7185,0.941142,0.853982,-1.352226,0.987880,1.146950,0.882414,-1.051481,0.943577,0.936132,0.770741,-0.990840,0.996717,0.999948,0.979305,-0.630581,0.399807,0.796970,0.893623,-0.673006,0.741830,0.791024,0.949756,-0.177455,0.173003,0.700627,0.956600,-0.455659,0.587210
111,5.7742,0.941432,0.794045,-0.920345,0.987310,1.119415,0.795718,-0.700162,0.947313,0.945280,0.727127,-0.808934,0.996962,0.968741,0.905009,-0.396526,0.400993,0.824018,0.874226,-0.521558,0.745845,0.785406,0.937962,-0.167359,0.180641,0.722246,0.954328,-0.300566,0.601848
112,5.8177,0.949489,0.734007,-0.792914,0.985580,1.123907,0.707012,-0.679920,0.950515,0.953773,0.661636,-0.589888,0.997241,0.994776,0.897354,-0.416478,0.391382,0.858470,0.806683,-0.281091,0.758537,0.824018,0.942093,-0.289848,0.174906,0.736306,0.944104,-0.139927,0.626938
113,5.9546,0.389817,0.472788,-0.212302,0.987013,0.441654,0.545423,-0.024022,0.955456,0.339871,0.541296,-0.005668,0.997490,0.476438,0.620445,0.030680,0.451620,0.307165,0.622130,0.052544,0.781770,0.506452,0.699933,-0.070309,0.256770,0.267008,0.702410,-0.037560,0.662331
114,6.0086,0.391799,0.475049,-0.258028,0.988311,0.442457,0.546393,-0.047272,0.959908,0.340934,0.542954,-0.067044,0.997734,0.475010,0.629901,0.003818,0.506021,0.312314,0.630502,-0.041161,0.803187,0.519515,0.699934,-0.124916,0.330826,0.264051,0.703245,-0.164344,0.695328
115,6.0507,0.392641,0.477155,-0.283689,0.989478,0.443828,0.547267,-0.061321,0.963912,0.342958,0.545055,-0.086563,0.997952,0.474751,0.633838,-0.006788,0.554907,0.316455,0.635439,-0.059218,0.822337,0.525050,0.699838,-0.136776,0.397390,0.263912,0.704445,-0.181623,0.724774
116,6.1088,0.396001,0.477023,-0.308991,0.990529,0.445458,0.546969,-0.073132,0.967517,0.344791,0.545771,-0.100479,0.998148,0.474760,0.634551,-0.011689,0.599015,0.319481,0.636758,-0.065767,0.839415,0.526331,0.699893,-0.145782,0.457390,0.264929,0.706853,-0.187849,0.751125
117,6.1506,0.398114,0.476929,-0.309376,0.991475,0.446728,0.547079,-0.088088,0.970763,0.345087,0.547611,-0.111005,0.998325,0.474852,0.636186,-0.027251,0.638755,0.319894,0.640342,-0.079677,0.854834,0.525738,0.700783,-0.150881,0.511392,0.265524,0.711820,-0.198082,0.774816
118,6.2004,0.398784,0.477700,-0.326920,0.992327,0.447306,0.546651,-0.093883,0.973685,0.346477,0.547500,-0.115841,0.998488,0.474869,0.637348,-0.026751,0.674515,0.321745,0.641883,-0.078379,0.868533,0.525300,0.703928,-0.152581,0.559994,0.266971,0.715951,-0.198437,0.796058
119,6.2604,0.399273,0.478957,-0.309877,0.993092,0.447732,0.548584,-0.090031,0.976310,0.346574,0.547898,-0.111706,0.998632,0.474882,0.642025,-0.032998,0.706351,0.320921,0.643785,-0.080376,0.880843,0.524272,0.714640,-0.157815,0.603119,0.267246,0.721148,-0.200810,0.814832
120,6.3092,0.399616,0.478857,-0.326637,0.993782,0.447749,0.548652,-0.107637,0.978676,0.346433,0.548570,-0.131796,0.998764,0.475239,0.645608,-0.052244,0.735386,0.320760,0.646697,-0.103089,0.892132,0.524972,0.718357,-0.174041,0.642450,0.267244,0.723876,-0.220494,0.832130
121,6.3741,0.399815,0.478838,-0.312624,0.994403,0.446860,0.548614,-0.097441,0.980806,0.346247,0.549228,-0.120907,0.998883,0.474497,0.644976,-0.043698,0.761469,0.319986,0.647598,-0.091273,0.902361,0.524443,0.718414,-0.164924,0.677878,0.266752,0.724720,-0.206648,0.848081
122,6.4327,0.399702,0.478590,-0.305004,0.994963,0.445063,0.551822,-0.095200,0.982725,0.344147,0.549287,-0.116988,0.998992,0.473780,0.647251,-0.039850,0.785038,0.317888,0.648587,-0.085195,0.911546,0.524056,0.719818,-0.156068,0.709875,0.264286,0.724905,-0.198441,0.862495
123,6.5009,0.393918,0.474761,-0.305955,0.995465,0.439219,0.551318,-0.090751,0.984451,0.334556,0.545526,-0.109014,0.999087,0.468159,0.647007,-0.034366,0.806135,0.307441,0.647730,-0.067462,0.919429,0.522226,0.720765,-0.154915,0.738509,0.249447,0.726152,-0.170193,0.874927
124,6.5721,0.389798,0.470830,-0.311721,0.995917,0.436306,0.550040,-0.087934,0.986004,0.328870,0.545066,-0.110755,0.999173,0.466245,0.647771,-0.026168,0.825087,0.300695,0.648006,-0.064449,0.926516,0.520807,0.721950,-0.138042,0.764216,0.243226,0.727086,-0.158466,0.886133
125,6.6255,0.388745,0.465678,-0.309736,0.996322,0.434918,0.547731,-0.074600,0.987401,0.325542,0.544073,-0.103859,0.999245,0.464893,0.648042,-0.011233,0.841905,0.297175,0.649545,-0.043593,0.932426,0.518628,0.722388,-0.127188,0.787107,0.239167,0.728047,-0.138836,0.895621
126,6.6722,0.386977,0.463969,-0.365595,0.996688,0.433541,0.542844,-0.124812,0.988659,0.323066,0.542747,-0.135434,0.999313,0.461627,0.647813,-0.053599,0.857325,0.292242,0.649839,-0.073838,0.938071,0.517232,0.722890,-0.165808,0.807885,0.233974,0.730419,-0.180514,0.904246
127,6.7359,0.383194,0.455164,-0.337258,0.997018,0.432057,0.535009,-0.114292,0.989792,0.318631,0.539599,-0.129918,0.999367,0.458871,0.645414,-0.056023,0.871157,0.284599,0.650067,-0.090839,0.943542,0.516432,0.722851,-0.158656,0.826490,0.227008,0.734324,-0.180088,0.911936
128,6.7882,0.382514,0.448670,-0.341578,0.997316,0.431429,0.531643,-0.120769,0.990812,0.316789,0.537993,-0.144743,0.999416,0.458758,0.643435,-0.064349,0.883507,0.281994,0.651920,-0.111575,0.948484,0.516431,0.723115,-0.158316,0.842998,0.224502,0.737810,-0.192249,0.918335
129,6.8412,0.382510,0.448457,-0.337794,0.997583,0.431781,0.531191,-0.116604,0.991730,0.316404,0.536786,-0.139731,0.999462,0.459793,0.643393,-0.060204,0.894590,0.282347,0.651809,-0.104464,0.952956,0.516835,0.724437,-0.156402,0.857837,0.223355,0.739567,-0.186759,0.924429
130,6.8840,0.383138,0.449010,-0.334711,0.997824,0.432291,0.531673,-0.112056,0.992556,0.316270,0.536859,-0.132751,0.999504,0.460471,0.643379,-0.058255,0.904453,0.281597,0.652701,-0.099048,0.957064,0.518647,0.725668,-0.162399,0.871086,0.221736,0.740504,-0.183894,0.930148
131,6.9381,0.383609,0.446396,-0.321515,0.998041,0.432575,0.532139,-0.111263,0.993300,0.316132,0.536183,-0.130165,0.999541,0.461155,0.643355,-0.059332,0.913376,0.281950,0.652707,-0.097781,0.960825,0.520915,0.726897,-0.162471,0.882986,0.220244,0.741084,-0.182234,0.935392
132,6.9894,0.386641,0.433130,-0.445096,0.998236,0.444403,0.524381,-0.189798,0.993968,0.317186,0.525684,-0.197762,0.999572,0.477662,0.642483,-0.134738,0.921785,0.282793,0.648470,-0.151473,0.964218,0.533032,0.727409,-0.254952,0.894021,0.220424,0.740767,-0.253337,0.939496
133,7.0341,0.390027,0.424433,-0.462055,0.998411,0.450893,0.515603,-0.194835,0.994570,0.317423,0.519275,-0.205012,0.999602,0.484474,0.638130,-0.127848,0.929254,0.283783,0.641446,-0.151225,0.967253,0.538971,0.727191,-0.244730,0.903820,0.221447,0.734040,-0.252315,0.943051
134,7.0873,0.393343,0.415803,-0.490027,0.998568,0.456152,0.507802,-0.215741,0.995111,0.320861,0.509887,-0.211202,0.999629,0.488347,0.631112,-0.140492,0.936006,0.284525,0.633163,-0.150114,0.969813,0.544397,0.724157,-0.262812,0.912809,0.222124,0.726598,-0.261444,0.946414
135,7.1348,0.396721,0.407356,-0.508430,0.998710,0.461167,0.498394,-0.228816,0.995599,0.324869,0.500610,-0.223493,0.999656,0.492428,0.621036,-0.152657,0.942127,0.286025,0.624944,-0.161765,0.972097,0.549458,0.719428,-0.279796,0.921109,0.223303,0.717090,-0.279849,0.949603
136,7.2076,0.399693,0.397211,-0.518525,0.998838,0.465457,0.486828,-0.233377,0.996038,0.328049,0.491530,-0.225143,0.999680,0.496829,0.613087,-0.145882,0.947598,0.288112,0.617137,-0.155255,0.973953,0.555206,0.712402,-0.267047,0.928497,0.223669,0.708223,-0.276566,0.952401
137,7.2502,0.401401,0.359334,-0.487064,0.998952,0.470628,0.457077,-0.222008,0.996433,0.330453,0.457287,-0.203645,0.999701,0.504775,0.583542,-0.145749,0.952551,0.291989,0.588619,-0.147040,0.975159,0.565860,0.690639,-0.279932,0.935181,0.228004,0.688579,-0.258369,0.954570
138,7.2988,0.401982,0.348350,-0.479595,0.999056,0.471182,0.446175,-0.210837,0.996788,0.331961,0.447430,-0.199110,0.999720,0.505284,0.574986,-0.134075,0.957097,0.292873,0.583032,-0.140505,0.976513,0.569648,0.682760,-0.269271,0.941399,0.229553,0.681575,-0.262959,0.956984
139,7.3536,0.402938,0.346858,-0.475475,0.999149,0.471381,0.443726,-0.199781,0.997107,0.332357,0.440499,-0.200513,0.999740,0.503431,0.574223,-0.101481,0.961034,0.294249,0.578828,-0.141306,0.978005,0.568612,0.677727,-0.227002,0.946913,0.230485,0.677477,-0.270001,0.959822
140,7.4077,0.405077,0.342269,-0.468636,0.999231,0.471431,0.441739,-0.150759,0.997394,0.332608,0.434072,-0.179184,0.999756,0.501792,0.571393,-0.051316,0.964517,0.294740,0.572987,-0.113092,0.979292,0.568257,0.676035,-0.201146,0.951949,0.230527,0.675362,-0.259250,0.962463
141,7.4798,0.405557,0.342818,-0.477691,0.999307,0.472567,0.439387,-0.158169,0.997653,0.332479,0.433542,-0.186001,0.999774,0.501642,0.572026,-0.059252,0.967797,0.294847,0.571030,-0.115414,0.980506,0.568923,0.676151,-0.207365,0.956592,0.230419,0.675596,-0.258697,0.965033
142,7.5637,0.405226,0.335004,-0.449110,0.999374,0.471788,0.434987,-0.140636,0.997886,0.330623,0.429060,-0.161059,0.999789,0.502291,0.571471,-0.049780,0.970750,0.292386,0.567731,-0.096118,0.981303,0.569979,0.676983,-0.206804,0.960750,0.226452,0.674046,-0.245612,0.967001
143,7.6114,0.403420,0.333553,-0.426426,0.999435,0.471404,0.432166,-0.131166,0.998096,0.328566,0.427877,-0.146655,0.999802,0.503192,0.571251,-0.045688,0.973446,0.290115,0.568609,-0.085042,0.982046,0.570193,0.677737,-0.204317,0.964520,0.223986,0.674218,-0.228648,0.968810
144,7.6525,0.400962,0.333401,-0.403453,0.999490,0.470913,0.431027,-0.118729,0.998285,0.327175,0.426738,-0.132640,0.999816,0.502767,0.569773,-0.036665,0.975834,0.287366,0.566884,-0.075814,0.982839,0.569373,0.676984,-0.195441,0.967893,0.220735,0.674184,-0.215863,0.970534
145,7.7276,0.400005,0.332325,-0.436879,0.999539,0.470372,0.428984,-0.129989,0.998455,0.323659,0.427587,-0.135525,0.999826,0.502231,0.567041,-0.048948,0.978018,0.285005,0.568237,-0.083617,0.983496,0.568833,0.675726,-0.219176,0.970963,0.214045,0.671717,-0.235712,0.972061
146,7.7935,0.399241,0.333667,-0.433752,0.999584,0.470103,0.429529,-0.132320,0.998608,0.320902,0.428643,-0.142653,0.999835,0.501823,0.566888,-0.052659,0.979980,0.282749,0.569402,-0.086602,0.984076,0.568316,0.674282,-0.227176,0.973737,0.210937,0.670904,-0.236201,0.973468
147,7.8525,0.398479,0.334850,-0.430409,0.999623,0.469991,0.429860,-0.131843,0.998747,0.319534,0.428937,-0.141728,0.999842,0.501533,0.566578,-0.052741,0.981754,0.281694,0.568885,-0.082330,0.984549,0.568002,0.673550,-0.227197,0.976241,0.209676,0.669313,-0.232477,0.974668
148,7.9031,0.398138,0.334410,-0.419473,0.999659,0.469931,0.430608,-0.124673,0.998871,0.318861,0.428232,-0.135657,0.999847,0.501339,0.567013,-0.047941,0.983318,0.281119,0.568418,-0.077473,0.984859,0.567767,0.673357,-0.226571,0.978479,0.208712,0.669302,-0.225533,0.975574
149,7.9754,0.397894,0.331280,-0.441187,0.999691,0.469658,0.431354,-0.137014,0.998982,0.318790,0.424817,-0.148372,0.999854,0.501193,0.568074,-0.058221,0.984739,0.280539,0.567404,-0.086136,0.985271,0.567873,0.673877,-0.240262,0.980480,0.208471,0.669689,-0.239618,0.976436
150,8.0375,0.397487,0.330059,-0.447760,0.999720,0.469495,0.431497,-0.145112,0.999083,0.318944,0.422769,-0.156767,0.999861,0.501107,0.568469,-0.062738,0.986022,0.279958,0.565526,-0.093143,0.985643,0.567957,0.674247,-0.240333,0.982298,0.208279,0.669474,-0.243386,0.977243
151,8.0830,0.397166,0.329641,-0.447363,0.999747,0.469428,0.431791,-0.143265,0.999173,0.318986,0.422380,-0.156241,0.999868,0.501397,0.568729,-0.060134,0.987188,0.280005,0.565152,-0.092154,0.986032,0.568260,0.674447,-0.239430,0.983922,0.208161,0.669131,-0.240809,0.978005
152,8.1380,0.397014,0.329164,-0.446850,0.999771,0.469704,0.431926,-0.145958,0.999255,0.319104,0.422254,-0.157688,0.999875,0.501714,0.569030,-0.064774,0.988246,0.280054,0.564891,-0.094568,0.986459,0.568676,0.674678,-0.244820,0.985387,0.207898,0.669218,-0.245202,0.978767
153,8.1883,0.397631,0.329881,-0.423188,0.999792,0.471641,0.432276,-0.135107,0.999328,0.319908,0.422800,-0.137800,0.999881,0.504566,0.569248,-0.064728,0.989206,0.280148,0.564845,-0.079426,0.987180,0.570128,0.674557,-0.255651,0.986713,0.208155,0.666628,-0.240080,0.979978
154,8.2486,0.398324,0.330459,-0.372094,0.999811,0.472429,0.432616,-0.092295,0.999394,0.321013,0.423380,-0.095865,0.999884,0.505376,0.569239,-0.028326,0.990015,0.281174,0.565168,-0.038528,0.987748,0.570479,0.672838,-0.224242,0.987892,0.208397,0.665143,-0.198320,0.981151
155,8.3127,0.398896,0.330898,-0.375582,0.999828,0.472941,0.432849,-0.101699,0.999452,0.322379,0.423961,-0.106971,0.999887,0.505727,0.567429,-0.032700,0.990717,0.283483,0.565853,-0.048921,0.988254,0.569948,0.669749,-0.216770,0.988910,0.209366,0.662752,-0.202861,0.982143
156,8.3690,0.399284,0.330708,-0.316274,0.999842,0.473544,0.432982,-0.068806,0.999505,0.325655,0.424552,-0.054940,0.999884,0.505959,0.564868,-0.015708,0.991336,0.290599,0.566128,0.007525,0.988617,0.560029,0.668693,-0.207074,0.989806,0.221359,0.651642,-0.147415,0.983067
157,8.4246,0.400358,0.331871,-0.341253,0.999855,0.474804,0.433049,-0.056393,0.999551,0.327706,0.425608,-0.072372,0.999889,0.512349,0.560572,-0.042328,0.992106,0.290187,0.565036,-0.168726,0.989545,0.467288,0.635560,-0.267675,0.990675,0.319323,0.588434,-0.475893,0.984462
158,8.4696,0.400781,0.332821,-0.311905,0.999865,0.474729,0.433091,-0.029307,0.999591,0.330331,0.425906,-0.049661,0.999892,0.514693,0.557678,-0.065939,0.992838,0.289868,0.558434,-0.177389,0.990478,0.442758,0.606364,-0.305633,0.991491,0.343901,0.561611,-0.473630,0.985843
159,8.5156,0.401322,0.332961,-0.308295,0.999866,0.474648,0.431762,-0.035799,0.999621,0.332935,0.425804,-0.038333,0.999888,0.516391,0.556520,-0.083190,0.993447,0.286571,0.558528,-0.173803,0.991307,0.436877,0.592376,-0.307696,0.992107,0.357186,0.539712,-0.461598,0.987058
160,8.5738,0.402989,0.333062,-0.311572,0.999866,0.474696,0.430436,-0.039794,0.999648,0.335318,0.424042,-0.036719,0.999883,0.518067,0.555765,-0.095593,0.994026,0.286242,0.555512,-0.189512,0.992066,0.435600,0.580468,-0.307653,0.992686,0.368599,0.527881,-0.478684,0.988169
